lb	mle	ub	ce	Z	cZ
Btg2	-4.2845781533693	-2.91351314429112	-1.71383126134772	-1.71383126134772	-4.78805290900211	-4.11318612771644
Gm6402	1.37106500907817	2.35651798435311	3.34197095962804	1.37106500907817	4.77263057944224	4.09710390911443
Ltbp3	-5.01295643944206	-3.42766252269544	-1.97090595054987	-1.97090595054987	-4.77242545889734	-4.09710390911443
Fkbp1a	-4.07034924570083	-2.78497579969004	-1.62813969828033	-1.62813969828033	-4.77028996394164	-4.09608772648447
Tpm1	-4.58449862410515	-3.29912517809435	-1.97090595054987	-1.97090595054987	-4.76991111191652	-4.09608772648447
Cep57	1.62813969828033	2.91351314429112	4.11319502723453	1.62813969828033	4.76694333580834	4.09455088685505
r_RMER21B	1.71383126134772	2.95635892582481	5.09864800250946	1.71383126134772	4.76636825569271	4.09455088685505
2900073G15Rik	-3.64189143036388	-2.52790111048788	-1.49960235367925	-1.49960235367925	-4.76615124431584	-4.09455088685505
Sdc2	-4.58449862410515	-2.95635892582481	-1.71383126134772	-1.71383126134772	-4.75280478532634	-4.08012865466788
Crim1	-4.1988865903019	-2.95635892582481	-1.75667704288141	-1.75667704288141	-4.75055075806521	-4.07845717053523
Col4a1	-4.45596127950408	-3.17058783349327	-1.88521438748249	-1.88521438748249	-4.74593198525998	-4.07434533838469
Sh3pxd2a	-4.2845781533693	-2.91351314429112	-1.71383126134772	-1.71383126134772	-4.7453821589073	-4.07434533838469
Pkd1	-4.97011065790839	-3.38481674116174	-1.97090595054987	-1.97090595054987	-4.74362921642424	-4.07324078501031
Rhob	-4.49880706103774	-3.0420504888922	-1.75667704288141	-1.75667704288141	-4.73149579068931	-4.0601951526552
Anxa3	-4.54165284257145	-3.08489627042589	-1.75667704288141	-1.75667704288141	-4.72312162109918	-4.05146764510059
Tln1	-4.2845781533693	-2.82782158122373	-1.62813969828033	-1.62813969828033	-4.72221672683069	-4.05133139825801
Nid1	-4.2845781533693	-2.95635892582481	-1.71383126134772	-1.71383126134772	-4.72075874218648	-4.05055555076576
mt-Co2	1.49960235367925	2.65643845508896	3.85612033803236	1.49960235367925	4.70616287411862	4.03465771614642
Kctd10	-4.2417323718356	-2.87066736275743	-1.67098547981402	-1.67098547981402	-4.70197060364282	-4.03158764543314
Wdr1	-4.11319502723453	-2.82782158122373	-1.62813969828033	-1.62813969828033	-4.70193829568494	-4.03158764543314
Ccdc80	-4.1560408087682	-2.78497579969004	-1.58529391674664	-1.58529391674664	-4.70026354392985	-4.03055182241613
Fat4	-4.79872753177362	-3.25627939656066	-1.88521438748249	-1.88521438748249	-4.6966962927646	-4.02775843420553
Rps6	1.28537344601079	2.27082642128573	3.21343361502697	1.28537344601079	4.69629460174827	4.02775843420553
Dynlt3	-4.37026971643667	-3.08489627042589	-1.7995228244151	-1.7995228244151	-4.68952492786904	-4.02085026859532
r_RMER16	1.71383126134772	3.42766252269544	4.97011065790839	1.71383126134772	4.68042915421776	4.01126026519059
Rpl6	1.45675657214556	2.52790111048788	3.55619986729651	1.45675657214556	4.67825494955561	4.00963615858624
r_L1_Mm	1.49960235367925	2.65643845508896	3.72758299343129	1.49960235367925	4.67181348718331	4.0030956874596
Actn1	-3.98465768263343	-2.74213001815634	-1.58529391674664	-1.58529391674664	-4.66897429782368	-4.00070057253682
Terf1	1.92806016901618	3.34197095962804	4.67019018717252	1.92806016901618	4.66463829651852	3.99657902404118
r_L1Md_F2	1.41391079061187	2.48505532895419	3.55619986729651	1.41391079061187	4.659114193447	3.99108627575351
Rps28	1.32821922754448	2.31367220281942	3.29912517809436	1.32821922754448	4.65745714261493	3.99004483064224
Lmna	-3.94181190109976	-2.74213001815634	-1.58529391674664	-1.58529391674664	-4.65485996392296	-3.98791790238852
Ctgf	-4.02750346416713	-2.87066736275743	-1.67098547981402	-1.67098547981402	-4.65053790111692	-3.98380178088076
Npm1	1.32821922754448	2.35651798435311	3.34197095962804	1.32821922754448	4.6463891887738	3.97988265170132
r_RLTR13D6	1.62813969828033	4.45596127950408	6.25548410391917	1.62813969828033	4.6438183768062	3.97777841149371
r_L1MEe	-4.2417323718356	-2.78497579969004	-1.62813969828033	-1.62813969828033	-4.64107733793515	-3.97547553964269
Golim4	-4.49880706103774	-2.87066736275743	-1.58529391674664	-1.58529391674664	-4.63743650657173	-3.97213375844816
Hmgb1	1.45675657214556	2.61359267355527	3.72758299343129	1.45675657214556	4.63546795005629	3.97071556890899
Eif2b1	1.7995228244151	3.34197095962804	4.67019018717252	1.7995228244151	4.6279449347662	3.96369298531167
C230081A13Rik	-4.54165284257145	-3.12774205195958	-1.7995228244151	-1.7995228244151	-4.62790278116703	-3.96369298531167
Mgat2	-4.2845781533693	-2.82782158122373	-1.58529391674664	-1.58529391674664	-4.62615447808753	-3.96252106023603
Rbms3	-4.41311549797037	-2.91351314429112	-1.67098547981402	-1.67098547981402	-4.62447484790657	-3.96142565253578
Cyr61	-3.89896611956606	-2.69928423662265	-1.54244813521295	-1.54244813521295	-4.6229065962907	-3.96045593790436
Myh9	-3.72758299343129	-2.57074689202157	-1.45675657214556	-1.45675657214556	-4.61849745090891	-3.95621226528654
Axl	-4.1560408087682	-2.87066736275743	-1.67098547981402	-1.67098547981402	-4.60924933604913	-3.94639200267939
Tmem176b	-4.84157331330729	-3.21343361502697	-1.7995228244151	-1.7995228244151	-4.60564391241319	-3.94306881115244
Igf1r	-4.2417323718356	-2.87066736275743	-1.62813969828033	-1.62813969828033	-4.60019609381044	-3.93762035162204
Klf5	1.97090595054988	3.81327455649866	5.52710581784638	1.97090595054988	4.59480112342052	3.93223001300342
Myof	-3.98465768263343	-2.69928423662265	-1.54244813521295	-1.54244813521295	-4.59314293796085	-3.93164364419826
Mif	1.37106500907817	2.48505532895419	3.55619986729651	1.37106500907817	4.5928637060639	3.93164364419826
Pmaip1	-4.49880706103774	-3.08489627042589	-1.71383126134772	-1.71383126134772	-4.59146114867448	-3.93084672974601
Pxdn	-4.58449862410515	-2.9992047073585	-1.71383126134772	-1.71383126134772	-4.58423443064966	-3.9233369445216
Lbh	-5.27003112864424	-3.55619986729651	-2.01375173208356	-2.01375173208356	-4.58211861835892	-3.92171388707775
r_B1_Mm	1.32821922754448	2.35651798435311	3.42766252269544	1.32821922754448	4.57856030717129	3.91842631132446
Wls	-4.07034924570083	-2.78497579969004	-1.62813969828033	-1.62813969828033	-4.57659414795803	-3.91697116779931
Mrc2	-4.41311549797037	-2.95635892582481	-1.67098547981402	-1.67098547981402	-4.56926110082157	-3.90932884903689
Tgfb2	-4.54165284257145	-2.9992047073585	-1.67098547981402	-1.67098547981402	-4.56772594696227	-3.90836623077197
Igf2r	-3.81327455649866	-2.61359267355527	-1.49960235367925	-1.49960235367925	-4.56440075740762	-3.90533829817786
Kif1c	-4.37026971643667	-2.91351314429112	-1.67098547981402	-1.67098547981402	-4.55473606899822	-3.89499999538689
RNA_SPIKE_1	1.28537344601079	3.38481674116174	5.14149378404316	1.28537344601079	4.55335255127335	3.89420619283955
Cryab	-4.84157331330729	-3.21343361502697	-1.7995228244151	-1.7995228244151	-4.55052385973626	-3.89174396572076
Hspg2	-3.98465768263343	-2.69928423662265	-1.54244813521295	-1.54244813521295	-4.5488598984893	-3.89062235952456
Prrx1	-4.58449862410515	-3.0420504888922	-1.75667704288141	-1.75667704288141	-4.54725423498014	-3.8902062894414
Alcam	-4.37026971643667	-2.95635892582481	-1.62813969828033	-1.62813969828033	-4.54712307923867	-3.8902062894414
Clptm1l	-4.49880706103774	-3.0420504888922	-1.75667704288141	-1.75667704288141	-4.54419945415223	-3.88762608255438
Sdc3	-4.45596127950408	-2.95635892582481	-1.62813969828033	-1.62813969828033	-4.54247424077884	-3.88642493612845
Amotl1	-4.54165284257145	-3.08489627042589	-1.75667704288141	-1.75667704288141	-4.54001926969512	-3.88438063852109
r_RMER17A2	1.49960235367925	2.65643845508896	3.72758299343129	1.49960235367925	4.53817251548732	3.88303514507921
r_B1_Mus2	1.32821922754448	2.3993637658868	3.42766252269544	1.32821922754448	4.52819835873263	3.8723200867759
Emp3	-4.2417323718356	-2.87066736275743	-1.62813969828033	-1.62813969828033	-4.5210993547689	-3.86491511298157
r_L1M2	1.41391079061187	2.61359267355527	3.77042877496499	1.41391079061187	4.51839921676714	3.86258013941126
Hmga1-rs1	1.32821922754448	2.4422095474205	3.51335408576281	1.32821922754448	4.51118619199227	3.85503825009112
Dennd5a	-4.84157331330729	-3.08489627042589	-1.71383126134772	-1.71383126134772	-4.51046035842119	-3.85497647015731
r_BGLII	1.71383126134772	3.12774205195958	4.58449862410515	1.71383126134772	4.49861296493164	3.84208241030437
Adamts5	-4.07034924570083	-2.82782158122373	-1.58529391674664	-1.58529391674664	-4.49078676233722	-3.83382289837815
H3f3a	1.37106500907817	2.52790111048788	3.55619986729651	1.37106500907817	4.48720653001241	3.83046197798369
Phc1	1.54244813521295	2.82782158122373	4.11319502723453	1.54244813521295	4.47687823400049	3.81930650741105
Kif1a	-4.1560408087682	-2.78497579969004	-1.54244813521295	-1.54244813521295	-4.47588718571121	-3.81893162190534
Rpl32	1.1996818829434	2.18513485821834	3.17058783349327	1.1996818829434	4.46880458123889	3.81196721222989
Txndc5	-3.72758299343129	-2.52790111048788	-1.41391079061187	-1.41391079061187	-4.46801538497141	-3.81196721222989
Gnai2	-3.47050830422911	-2.3993637658868	-1.37106500907817	-1.37106500907817	-4.46786798922702	-3.81196721222989
Thbd	-4.67019018717252	-3.12774205195958	-1.71383126134772	-1.71383126134772	-4.46442119695852	-3.80874829169226
Klf6	-3.94181190109976	-2.65643845508896	-1.45675657214556	-1.45675657214556	-4.45849387587204	-3.80266219051548
Ehd2	-5.09864800250946	-3.29912517809435	-1.75667704288141	-1.75667704288141	-4.45190536784889	-3.79580943332969
Rpl15	1.1996818829434	2.18513485821834	3.21343361502697	1.1996818829434	4.44719527398158	3.79112451792125
Akt1	-4.37026971643667	-2.87066736275743	-1.58529391674664	-1.58529391674664	-4.44542064873142	-3.7898298425532
Fam114a1	-4.54165284257145	-2.87066736275743	-1.54244813521295	-1.54244813521295	-4.44195571769816	-3.7865799903233
Fn1	-5.18433956557683	-3.64189143036388	-2.01375173208356	-2.01375173208356	-4.42740744258625	-3.77051475247001
Cenpw	1.41391079061187	2.61359267355527	3.89896611956606	1.41391079061187	4.42417006492306	3.76752360046973
Arpc1b	-3.47050830422911	-2.35651798435311	-1.32821922754448	-1.32821922754448	-4.42209864775948	-3.76587909018282
Efna5	-4.71303596870622	-3.12774205195958	-1.71383126134772	-1.71383126134772	-4.42062118861602	-3.76491960147821
Rhoc	-3.64189143036388	-2.44220954742049	-1.37106500907817	-1.37106500907817	-4.41903976752193	-3.76383796166622
Hipk3	-4.41311549797037	-2.91351314429112	-1.58529391674664	-1.58529391674664	-4.41379669799019	-3.75852004787512
Fam120a	-4.2845781533693	-2.74213001815634	-1.54244813521295	-1.54244813521295	-4.41099901062455	-3.75602827707598
Exosc2	1.41391079061187	2.57074689202158	3.64189143036388	1.41391079061187	4.39877507615841	3.74275996947852
Esd	-3.81327455649866	-2.57074689202157	-1.41391079061187	-1.41391079061187	-4.39786451814422	-3.74275996947852
Tinagl1	-4.1988865903019	-2.87066736275743	-1.62813969828033	-1.62813969828033	-4.39647835408026	-3.74275996947852
Rpl18	1.15683610140971	2.18513485821834	3.17058783349327	1.15683610140971	4.39609911627341	3.74275996947852
Ei24	-3.81327455649866	-2.57074689202157	-1.41391079061187	-1.41391079061187	-4.39599359600618	-3.74275996947852
Hmox1	-5.74133472551485	-3.77042877496499	-1.97090595054987	-1.97090595054987	-4.39569981394728	-3.74275996947852
Ext1	-3.98465768263343	-2.61359267355527	-1.41391079061187	-1.41391079061187	-4.39118427843464	-3.73826894157478
Fbn1	-4.2417323718356	-2.78497579969004	-1.54244813521295	-1.54244813521295	-4.38855302839597	-3.73595555815236
Ostm1	-5.39856847324531	-3.81327455649866	-2.01375173208356	-2.01375173208356	-4.38549871784289	-3.73315109887318
Mprip	-3.77042877496499	-2.52790111048788	-1.37106500907817	-1.37106500907817	-4.38307776734947	-3.73107753988699
Maged1	-4.02750346416713	-2.65643845508896	-1.45675657214556	-1.45675657214556	-4.37895947155801	-3.72703885236993
Tuba1a	-3.55619986729651	-2.44220954742049	-1.37106500907817	-1.37106500907817	-4.37682389181051	-3.72529203446055
Eef1b2	1.15683610140971	2.18513485821834	3.21343361502697	1.15683610140971	4.37132264320593	3.71964979921806
Ergic1	-3.68473721189758	-2.52790111048788	-1.41391079061187	-1.41391079061187	-4.37026204148653	-3.71914340171339
2410006H16Rik	1.11399031987602	2.09944329515095	3.12774205195958	1.11399031987602	4.36906093231429	3.71870675430034
Bend4	1.49960235367925	3.51335408576281	5.74133472551485	1.49960235367925	4.36864371426668	3.71870675430034
Hk1	-4.2417323718356	-2.82782158122373	-1.54244813521295	-1.54244813521295	-4.36654182068122	-3.7169904944767
Id3	-4.07034924570083	-2.78497579969004	-1.62813969828033	-1.62813969828033	-4.36269699612014	-3.71325664381989
r_L1_Mus3	1.37106500907817	2.57074689202158	3.72758299343129	1.37106500907817	4.35689119345341	3.70744358862134
Pak3	-4.92726487637469	-3.08489627042589	-1.62813969828033	-1.62813969828033	-4.35644221276059	-3.70744358862134
Ubc	-3.51335408576281	-2.35651798435311	-1.28537344601079	-1.28537344601079	-4.35408853195001	-3.70542963696131
Bsg	-3.34197095962804	-2.31367220281942	-1.28537344601079	-1.28537344601079	-4.35162858229065	-3.7032911498842
Amotl2	-4.49880706103774	-2.82782158122373	-1.54244813521295	-1.54244813521295	-4.34789267835868	-3.69992798708494
Rhobtb3	-4.58449862410515	-2.9992047073585	-1.62813969828033	-1.62813969828033	-4.34704227707743	-3.69992798708494
Spna2	-3.77042877496499	-2.52790111048788	-1.41391079061187	-1.41391079061187	-4.34689584628769	-3.69992798708494
Mcfd2	-4.02750346416713	-2.65643845508896	-1.41391079061187	-1.41391079061187	-4.34622838089436	-3.69985616103953
Cdh11	-4.54165284257145	-2.95635892582481	-1.62813969828033	-1.62813969828033	-4.34470683150605	-3.69879492521722
r_L2c	-3.77042877496499	-2.52790111048788	-1.41391079061187	-1.41391079061187	-4.33966911975579	-3.69366593328935
Aga	-4.49880706103774	-2.82782158122373	-1.49960235367925	-1.49960235367925	-4.33432089524597	-3.6881756920121
Trap1a	1.8423686059488	3.29912517809436	5.09864800250946	1.8423686059488	4.33238190033963	3.68662729011486
Tnfrsf12a	-3.89896611956606	-2.61359267355527	-1.41391079061187	-1.41391079061187	-4.32770082909718	-3.68190530033085
Cnn2	-3.68473721189758	-2.44220954742049	-1.32821922754448	-1.32821922754448	-4.32485180630716	-3.67930110048897
Myadm	-4.62734440563885	-2.82782158122373	-1.45675657214556	-1.45675657214556	-4.31679629421062	-3.67067054209977
Btf3	1.28537344601079	2.35651798435311	3.38481674116174	1.28537344601079	4.31290330898453	3.66685478500947
Cenpb	-4.02750346416713	-2.65643845508896	-1.41391079061187	-1.41391079061187	-4.30895855572996	-3.66297742972876
Fosl2	-3.68473721189758	-2.48505532895419	-1.37106500907817	-1.37106500907817	-4.30738812827012	-3.66184702170756
Tns1	-4.1988865903019	-2.82782158122373	-1.58529391674664	-1.58529391674664	-4.30637762942078	-3.66136316281764
Zfc3h1	-5.22718534711053	-4.37026971643667	-2.18513485821834	-2.18513485821834	-4.30010079809868	-3.6547817018369
Mex3c	-4.79872753177362	-3.17058783349327	-1.75667704288141	-1.75667704288141	-4.29767508597943	-3.65265678711547
Rheb	-4.54165284257145	-2.65643845508896	-1.45675657214556	-1.45675657214556	-4.2967336997523	-3.65224879230301
Pdia3	-3.55619986729651	-2.35651798435311	-1.28537344601079	-1.28537344601079	-4.28578571733118	-3.64025241540136
Grn	-3.81327455649866	-2.52790111048788	-1.37106500907817	-1.37106500907817	-4.28501936228855	-3.64004505389698
Sar1a	-3.68473721189758	-2.44220954742049	-1.32821922754448	-1.32821922754448	-4.28292416958263	-3.63829710143408
Msrb3	-3.94181190109976	-2.65643845508896	-1.41391079061187	-1.41391079061187	-4.28130837510992	-3.63710290142974
Mfap2	-5.14149378404313	-3.42766252269544	-1.84236860594879	-1.84236860594879	-4.27811767484413	-3.63408332780857
Surf4	-3.89896611956606	-2.61359267355527	-1.41391079061187	-1.41391079061187	-4.26938230602293	-3.62468363258651
Bdnf	-4.32742393490297	-2.82782158122373	-1.49960235367925	-1.49960235367925	-4.26883909310829	-3.62468363258651
Setbp1	-5.39856847324531	-3.59904564883022	-1.92806016901618	-1.92806016901618	-4.26747590783214	-3.6237766605237
Rbms1	-4.54165284257145	-2.87066736275743	-1.54244813521295	-1.54244813521295	-4.26457103925386	-3.62108227574877
Plec	-3.89896611956606	-2.52790111048788	-1.37106500907817	-1.37106500907817	-4.26387842428533	-3.62094924058193
Rela	-4.62734440563885	-3.08489627042589	-1.62813969828033	-1.62813969828033	-4.26196174860117	-3.61939679873537
Efemp2	-3.81327455649866	-2.44220954742049	-1.32821922754448	-1.32821922754448	-4.26096553286056	-3.61890907934189
2900097C17Rik	-3.68473721189758	-2.44220954742049	-1.32821922754448	-1.32821922754448	-4.26020648087243	-3.6186944949844
Jag1	-5.09864800250946	-3.21343361502697	-1.67098547981402	-1.67098547981402	-4.25342681047637	-3.61150526227357
E2f6	-5.01295643944206	-3.51335408576281	-1.84236860594879	-1.84236860594879	-4.25035647036219	-3.6086108918094
Rps14	1.11399031987602	2.09944329515095	3.08489627042589	1.11399031987602	4.24642000116408	3.60471162359517
Slc25a4	-3.38481674116174	-2.27082642128572	-1.24252766447709	-1.24252766447709	-4.24484061566711	-3.60354186969234
RNA_SPIKE_6	1.7995228244151	3.51335408576281	5.48426003631271	1.7995228244151	4.24407985690266	3.60331908877536
Sidt2	-4.1988865903019	-2.74213001815634	-1.45675657214556	-1.45675657214556	-4.23909858005682	-3.59820533761519
Rpl9	1.07114453834232	2.05659751361726	3.0420504888922	1.07114453834232	4.23836987975554	3.59801716684126
Mbnl2	-3.85612033803236	-2.48505532895419	-1.32821922754448	-1.32821922754448	-4.23750751903229	-3.59767263494016
Dap	-4.07034924570083	-2.57074689202157	-1.37106500907817	-1.37106500907817	-4.23592686954582	-3.5964946000611
Mgp	-4.58449862410515	-3.0420504888922	-1.62813969828033	-1.62813969828033	-4.23300552411302	-3.59376220657415
r_MuRRS-int	1.32821922754448	2.52790111048788	3.64189143036388	1.32821922754448	4.23119511598131	3.59247430096095
Hsp90aa1	1.11399031987602	2.18513485821834	3.17058783349327	1.11399031987602	4.23077212891071	3.59247430096095
Itgb5	-3.77042877496499	-2.48505532895419	-1.32821922754448	-1.32821922754448	-4.22884069589392	-3.59115404466096
Sec24d	-4.97011065790839	-2.9992047073585	-1.54244813521295	-1.54244813521295	-4.228515646113	-3.59115404466096
